Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Eswatini,SWZ,Total fossil fuels and cement,GCP,CO2,0.032976,0.003664,,,0.010992,0.080608,0.20152,0.22716999999999998,0.27846,0.30411,0.3664,0.39938,0.38106,0.37006,0.31144,0.33709,0.33342,0.34075,0.43968,0.44701,0.46533,0.43601999999999996,0.43601999999999996,0.27114,0.33342,0.43968,0.45799999999999996,0.43601999999999996,0.43601999999999996,0.43601999999999996,0.9599700000000001,0.87203,0.83173,0.71082,1.0772,1.0626,0.78776,1.1432,1.1615,1.2384,1.2091,1.0955,1.0809,1.0039,1.0003,1.0149,1.0149,1.0406,1.0223,1.0589,0.99661,1.0076,1.1688,1.3996,0.76944,0.8683700000000001,1.0552,0.98562,1.0332,1.0129,0.95578
Ethiopia,ETH,Cement,GCP,CO2,0.014537000000000001,0.014537000000000001,0.021806,0.018015,0.021806,0.046979,0.05088,0.072686,0.087223,0.083773,0.09085700000000001,0.10539000000000001,0.09449099999999999,0.061783000000000005,0.058149,0.072686,0.071865,0.035522000000000005,0.042133,0.045111,0.051435,0.060983,0.066938,0.076034,0.10774,0.10960999999999999,0.11775999999999999,0.1508,0.17053,0.15603,0.13957999999999998,0.11887,0.12278,0.14303,0.18933,0.24893,0.28069,0.30544,0.30416,0.25834,0.35578000000000004,0.36243000000000003,0.36098,0.45145,0.52359,0.62162,0.67955,0.62939,0.7054199999999999,0.65007,0.63202,0.7962899999999999,1.3566,1.7489,2.1018,2.9062,3.2162,3.4874,3.6037,3.6037,3.6037
Ethiopia,ETH,Coal,GCP,CO2,0.025648,0.025648,0.021984,0.025427,0.003664,0.025503,0.025648,0.003664,0.014656,0.025704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040304,0.10998,0.1319,0.45066999999999996,0.59383,0.77282,1.0736,1.0916,1.3996,1.5425,1.6488,1.3977,1.453
Ethiopia,ETH,Oil,GCP,CO2,0.31144,0.30045,0.35174,0.37777,0.38106,0.5720000000000001,0.74746,0.99661,1.6232,1.557,1.5609,1.7441,1.3117,1.6891,1.6781,1.1358,1.1029,1.0113,1.3264,1.7990000000000002,1.766,1.7990000000000002,1.4069999999999998,1.7587,1.5425,1.6891,2.0775,2.4036,2.4695,2.6381,2.8469,2.8396,2.8139999999999996,2.8506,2.0079,2.2569999999999997,2.5135,2.6747,2.8433,2.8359,3.1071,3.9022,4.0707,4.4188,4.635,4.3345,4.6386,5.2102,5.6719,5.6934,5.5729,6.1555,6.1583,7.2593,8.8412,8.6958,9.7316,10.2079,10.8967,11.3695,9.6081
Ethiopia,ETH,Total fossil fuels and cement,GCP,CO2,0.35163,0.34063000000000004,0.39553,0.42121000000000003,0.40653,0.64448,0.8239799999999999,1.073,1.725,1.6664,1.6517,1.8495,1.4062,1.7509,1.7363,1.2085,1.1747,1.0468,1.3685,1.8441,1.8175,1.86,1.4739,1.8348,1.6503,1.7987,2.1952,2.5544,2.6401,2.7941,2.9865,2.9585,2.9367,2.9936,2.1972,2.506,2.7942,2.9802,3.1474,3.0943,3.4629,4.2646,4.4317,4.8702,5.1586,4.9561,5.3182,5.8396,6.4176,6.4534,6.3369,7.4025,8.1087,9.781,12.0165,12.6936,14.3474,15.2379,16.1492,16.371,14.6648
European Union (27),EUU,Cement,GCP,CO2,52.1111,56.8198,60.6656,63.7573,71.8522,73.9148,78.243,81.6637,86.7902,91.5742,97.0364,95.0973,100.2297,103.9791,103.0677,100.7682,105.1237,108.1775,110.8807,110.1457,109.0815,103.845,101.3308,99.9923,94.2241,88.975,90.1498,89.5808,92.3871,94.4471,95.2107,88.2753,86.4776,81.1393,86.3772,89.73299999999999,86.6515,88.6652,90.4887,91.8743,93.137,90.8667,89.9569,91.1859,95.3637,95.8243,98.5894,103.0244,95.8485,78.3357,76.7429,75.4681,71.1297,67.4089,70.589,69.9795,69.9501,72.1064,73.4027,73.3166,73.3166
European Union (27),EUU,Coal,GCP,CO2,1547.7009,1581.1706,1633.3111,1692.2891,1695.9534,1629.8258,1582.2057,1547.0620000000001,1566.2342,1611.7231,1528.3761,1483.5498,1443.279,1455.6014,1475.8152,1435.0113,1517.7226,1494.5159,1524.9026,1586.7189,1635.4070000000002,1595.0374,1613.8361,1616.4518,1684.2264,1735.4104,1704.5495,1710.4299,1674.7687,1663.3329,1633.7197,1544.485,1441.4211,1380.4971,1359.9782,1343.566,1341.8573,1292.6368,1237.9913,1177.7849,1205.8212,1201.6035,1206.9334,1240.2005,1235.7709,1199.2273,1217.6311,1237.8041,1148.7819,1012.1269,1066.651,1086.1437,1083.1458,1054.5461,1015.9691,1012.045,962.4939,948.6588,900.0025,739.7145,597.8209
European Union (27),EUU,Gas,GCP,CO2,50.3357,56.4826,63.3586,67.3882,74.36,82.3199,93.6768,110.5077,136.2055,160.4659,197.5348,235.4462,277.6857,316.3317,357.3197,386.0954,421.3219,428.8624,451.2968,474.4669,481.5869,480.1913,455.6688,469.3515,480.9894,490.4137,473.9658,495.5922,495.8129,547.3696,577.6778,594.2991,571.7676,580.5341,581.6903,625.2588,677.3946,664.0902,680.8901,702.5512,720.4504,744.6989,750.2954,788.2289999999999,806.0998,828.2276,829.7116,816.1526,840.4884,788.0019,850.1883,786.6624,769.0683,750.1368,666.8676,698.4848,739.0589,767.0138,752.3714,774.0602,752.7407
European Union (27),EUU,Gas flaring,GCP,CO2,,,0.31874,0.4507,0.53125,0.4067,0.21984,0.26379,0.21985,0.34442,0.33709,6.6005,6.3418,6.2745,6.2164,5.8408,6.1806,6.5297,6.4588,4.898,3.9613,3.0627,1.7601,0.79785,0.8822,0.98774,1.2549,2.3988,2.7691,2.2319,23.1327,21.4223,21.5179,21.2566,20.5819,21.166,20.6902,21.9966,21.2028,21.1683,20.7211,19.5867,20.332,21.3487,20.0789,20.8338,22.7586,22.5543,22.3185,20.3979,21.0038,21.5208,21.4699,22.855999999999998,22.2907,21.9371,21.3809,21.9525,21.5836,20.6867,20.7186
European Union (27),EUU,Oil,GCP,CO2,448.2423,503.2123,594.8861,687.7707,799.4846,888.8675,1001.7526,1078.2325,1201.4479,1325.5082,1505.9618,1597.236,1720.3483,1839.0172,1759.0942,1700.3934,1853.9454,1827.3415,1902.2416,1929.4459,1839.5794,1672.97,1591.0029,1534.0195,1495.2644,1496.8658,1526.6096,1532.3202,1521.8220000000001,1518.2133,1484.4427,1508.1561,1510.9375,1500.2999,1495.7935,1512.2983,1551.9779999999998,1544.3952,1572.0331,1553.5507,1517.4052,1558.3284,1548.2144,1558.6236,1552.3418,1546.4748,1530.7755,1477.2375,1465.5244,1389.8798,1372.9592,1316.5012,1269.844,1239.2231,1222.7623,1249.6281,1265.7677,1272.8243,1260.5951,1265.3948,1117.3255
European Union (27),EUU,Total fossil fuels and cement,GCP,CO2,2098.3901,2197.6853,2352.5402,2511.656,2642.1815,2675.3347,2756.0979,2817.7296,2990.8977,3189.6158,3329.2462,3417.9298,3547.8845,3721.2039,3701.5132,3628.1092,3904.2942,3865.4272,3995.7806,4105.6753,4069.6161,3855.1063,3763.5987,3720.6131,3755.5865,3812.6526,3796.5297,3830.3218,3787.5599,3825.5948,3863.4105,3799.8874,3672.3467,3603.9042,3585.9576,3635.3449,3720.5613,3654.8178,3645.8882,3589.8732,3601.2488,3658.6456,3659.4556,3743.6194,3754.7933,3735.1049,3744.7672,3702.618,3616.9416,3324.5201,3425.8127,3326.2787,3252.4899,3171.5537,3035.9483,3088.8823,3095.7043,3120.0285,3046.0886,2909.7107,2598.5753
Federated States of Micronesia,FSM,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10259000000000001,0.10259000000000001,0.10626,0.11358,0.11358,0.12090999999999999,0.12090999999999999,0.12458,0.12824000000000002,0.1429,0.13557,0.14656,0.1429,0.12090999999999999,0.12090999999999999,0.1319,0.10992,0.14656,0.10259000000000001,0.11725,0.12458,0.13557,0.13557,0.1429,0.1429,0.1429,0.1429,0.14729,0.1475
Federated States of Micronesia,FSM,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10259000000000001,0.10259000000000001,0.10626,0.11358,0.11358,0.12090999999999999,0.12090999999999999,0.12458,0.12824000000000002,0.1429,0.13557,0.14656,0.1429,0.12090999999999999,0.12090999999999999,0.1319,0.10992,0.14656,0.10259000000000001,0.11725,0.12458,0.13557,0.13557,0.1429,0.1429,0.1429,0.1429,0.14729,0.1475
Fiji,FJI,Cement,GCP,CO2,,,,,0.014537000000000001,0.018171,0.022056,0.022033,0.02544,0.025226,0.029074000000000003,0.040244999999999996,0.043611000000000004,0.043611000000000004,0.039977,0.036558,0.032325,0.035491,0.038572,0.045032,0.037636,0.043925,0.040035,0.049406,0.042265,0.041711,0.041158,0.024987,0.018484999999999998,0.024306,0.03178,0.032152,0.034149,0.032487,0.038131,0.036873,0.033999,0.038813,0.036347000000000004,0.038323,0.038281,0.038117000000000005,0.044344999999999996,0.047733,0.047526,0.056388,0.05583,0.055805999999999994,0.05461900000000001,0.041986,0.062215999999999994,0.064302,0.056571,0.069204,0.071743,0.077849,0.08357300000000001,0.05380700000000001,0.054571,0.054571,0.054571
Fiji,FJI,Coal,GCP,CO2,0.01832,0.0037454,0.01832,0.01832,0.010992,0.007328,0.0037061,0.014809000000000001,0.003664,0.0036332,,0.0036885999999999998,,,0.01832,0.044227999999999996,0.025648,0.051296,0.065952,0.062287999999999996,0.05496,0.047632,0.062287999999999996,0.047632,0.058624,0.043968,0.040304,0.014656,0.010992,0.043968,0.062571,0.047632,0.051549,0.051549,0.051296,0.051296,0.058624,0.058352999999999995,0.05154299999999999,0.047632,0.044161,0.040164,0.043968,0.043968,,,,,,,,,,,,,,,,,
Fiji,FJI,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003664,,,,,,,,,,
Fiji,FJI,Oil,GCP,CO2,0.17587,0.1648,0.21251,0.2235,0.39938,0.31877,0.29649000000000003,0.31839,0.3664,0.40329,0.49098,0.50534,0.53494,0.58624,0.6118899999999999,0.5418,0.42502,0.67784,0.60456,0.72914,0.69982,0.98562,0.7328,0.6118899999999999,0.47631999999999997,0.48731,0.51662,0.43235,0.5202899999999999,0.55693,0.71037,0.58258,0.6554,0.65909,0.64853,0.66685,0.7218100000000001,0.6856399999999999,0.67374,0.68883,0.75073,0.96759,0.79142,0.94531,1.2934,1.0259,1.1468,1.0845,0.8244,0.73646,1.1358,1.0039,0.98562,1.0296,1.1725,1.2164,1.1761,1.308,1.2971,1.337,1.3388
Fiji,FJI,Total fossil fuels and cement,GCP,CO2,0.19419,0.16854,0.23083,0.24181999999999998,0.42491,0.34426999999999996,0.32225,0.35523000000000005,0.3955,0.43215,0.52005,0.54927,0.5785600000000001,0.62985,0.67019,0.62258,0.483,0.76463,0.70908,0.83646,0.79242,1.0772,0.8351200000000001,0.7089300000000001,0.57721,0.57299,0.59809,0.47200000000000003,0.54977,0.6252,0.80472,0.6623600000000001,0.7411,0.74312,0.73795,0.75502,0.81443,0.78281,0.76162,0.77479,0.8331799999999999,1.0459,0.87974,1.037,1.3409,1.0823,1.2027,1.1404,0.87902,0.77845,1.2017,1.0682,1.0422,1.0988,1.2442,1.2943,1.2597,1.3619,1.3516,1.3915,1.3934
Finland,FIN,Cement,GCP,CO2,0.62146,0.6652399999999999,0.6722,0.70505,0.77774,0.8758600000000001,0.77774,0.74866,0.73041,0.8867700000000001,0.9268299999999999,0.90327,0.9698100000000001,1.0176,1.0649,0.9915299999999999,0.8698299999999999,0.8122199999999999,0.80382,0.8195,0.84526,0.8400799999999999,0.85505,0.8699100000000001,0.74768,0.72634,0.63597,0.6351899999999999,0.66682,0.7012,0.72918,0.56888,0.47346000000000005,0.36132,0.36359,0.37793000000000004,0.38142,0.44998999999999995,0.44785,0.47863999999999995,0.50484,0.50363,0.48486999999999997,0.46662,0.52885,0.5422100000000001,0.5739,0.60547,0.6197699999999999,0.38528,0.52571,0.55783,0.49716000000000005,0.48177,0.4688,0.46215,0.55324,0.6036600000000001,0.60168,0.58348,0.58348
Finland,FIN,Coal,GCP,CO2,7.2620000000000005,6.234,6.5168,6.9213,8.0132,7.2254,6.7894,6.5952,7.8694,9.4458,8.6332,7.7787,8.8119,9.7865,9.7389,8.9958,12.224,11.7614,15.3851,16.4649,20.0115,17.5139,12.0316,12.8277,15.0347,19.0322,16.9973,20.3292,19.7343,19.0038,22.1319,21.3882,20.6775,23.4007,27.5932,24.656999999999996,29.7569,28.4971,23.7175,23.0357,21.9851,26.1247,28.3046,35.0154,31.6384,21.0336,31.5836,30.346999999999998,23.6736,22.8937,29.1413,24.0701,19.5899,21.3596,19.3098,16.836,18.6405,17.0682,17.9127,15.2495,13.6934
Finland,FIN,Gas,GCP,CO2,,,,,,,,,,,,,,,0.8683700000000001,1.4181,1.5243,1.7184,1.8686,1.8795,1.7659,1.4033,1.3226,1.2824,1.4621,1.8614,2.2607,2.9937,3.2060000000000004,4.2609,5.1526,5.3885,5.5747,5.8218,6.2953,6.5093,6.7892,6.6463,7.5917,7.571000000000001,7.7173,8.3884,8.3398,9.2274,8.8736,8.1185,8.6872,8.1176,8.3594,7.4985,8.2727,7.252999999999999,6.4621,6.0705,5.4027,4.7278,4.2193,3.8972,4.42,4.314,4.1477
Finland,FIN,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11149,0.10346,0.10984000000000001,0.15689,0.06642999999999999,0.074597,0.06475800000000001,0.10322,0.063936,0.05515,0.058478999999999996,0.052954999999999995,0.061502,0.056022,0.055037,0.070422,0.058261,0.08091,0.097135,0.074715,0.096411,0.087792,0.10187,0.079154,0.08373,0.10852,0.10411,0.14659,0.090786,0.065189,0.065189
Finland,FIN,Oil,GCP,CO2,7.2034,8.0225,9.6012,11.7101,14.0368,17.1988,21.9217,21.2439,24.6817,27.5643,30.7951,31.8548,34.3244,38.516,34.9362,34.6202,36.5803,35.8449,33.7674,35.0731,35.5166,31.646,28.7673,26.4834,24.9027,27.9291,33.3204,33.5754,28.451,28.4819,27.7121,26.845,26.6734,25.6391,26.3852,25.6156,26.0544,26.0384,26.5889,26.7472,25.8469,26.4667,26.8234,26.9295,26.9283,26.3587,26.4693,26.6496,24.9344,24.2221,25.1486,23.7997,23.7537,22.8531,21.5941,21.3083,22.9158,22.2089,22.1547,21.7479,20.2119
Finland,FIN,Total fossil fuels and cement,GCP,CO2,15.0869,14.9217,16.7903,19.3365,22.8277,25.3001,29.4888,28.5877,33.2815,37.8968,40.355,40.5368,44.1061,49.3202,46.6084,46.0257,51.1985,50.137,51.825,54.236999999999995,58.1393,51.4033,42.9765,41.4634,42.1471,49.5491,53.2144,57.5334,52.0581,52.4479,56.9684,55.2304,54.2844,56.3482,61.711000000000006,58.14,64.0565,62.7192,59.3696,58.8919,57.0382,62.5361,65.0598,72.6578,68.9607,57.0473,68.3891,66.7654,58.6166,55.9365,64.1034,56.6666,51.2293,51.7281,47.6447,44.1263,47.2292,44.6521,45.849,42.54600000000001,39.2876
France,FRA,Cement,GCP,CO2,7.0069,7.603,8.3443,8.9621,10.6449,11.0555,11.517000000000001,12.0513,12.5492,13.614,14.3374,14.1847,14.529000000000002,14.7873,15.4318,13.9932,13.7772,13.389000000000001,12.8939,13.1395,13.1428,12.6273,11.5849,10.7538,9.8727,10.1302,10.0079,9.9354,10.5625,11.0865,10.7964,10.2489,9.2096,8.4558,8.6283,8.4871,8.2931,7.9673,8.5316,8.2313,8.3946,8.4816,8.4652,8.3797,8.8702,8.9061,9.0948,9.2512,8.6601,7.473,7.6759,7.8347,7.2909,7.099,6.7654,6.4072,6.437,6.2914,6.496,6.5855,6.5855
France,FRA,Coal,GCP,CO2,197.2827,203.8242,207.4411,199.6801,203.0332,183.7961,179.8817,175.8154,168.5156,166.5088,152.8048,141.5941,125.3814,120.0735,120.4267,109.1865,123.3988,122.4447,119.0827,125.0364,125.9617,110.6721,113.5448,100.4094,98.6401,95.7449,78.35300000000001,73.2276,75.1872,79.209,80.2296,85.8143,77.7833,62.9741,61.6926,62.8435,65.2129,61.1909,71.1846,66.2792,65.5762,56.0321,58.4931,59.1172,58.1706,61.9916,59.4374,61.3389,56.1403,45.1822,49.075,41.909,46.5298,49.3165,39.1071,37.6178,35.6834,39.6797,34.8675,29.1155,21.2543
France,FRA,Gas,GCP,CO2,6.2036,8.8889,10.3745,9.6901,10.7127,10.3928,11.5855,13.0973,15.5232,17.7693,19.7488,23.7427,28.185,32.3342,33.6364,38.7493,39.9553,42.3726,45.7151,48.5166,49.4242,50.3292,48.3899,52.8252,54.0363,55.9645,55.8389,53.452,53.5798,54.5877,59.0251,66.7189,67.7166,67.9846,67.4375,68.5951,75.6697,74.9805,76.8098,80.5072,84.029,88.2735,87.6202,91.1846,92.5979,94.2108,91.7835,88.79,91.6499,90.1307,95.8122,87.5162,90.3262,91.0712,75.9155,80.9718,88.6598,88.8181,84.4684,86.0394,80.9111
France,FRA,Gas flaring,GCP,CO2,,,,,,,,,,,,5.6675,5.5354,5.2716,4.9984,4.6906,4.882,4.9538,4.8637,3.7411,2.8216,1.8775,0.9360799999999999,,,,,,,,4.3054,4.4058,4.4039,4.2027,4.4638,4.3452,4.5153,4.4602,4.3778,4.0708,4.2129,4.1745,3.9296,3.8913,3.9179,3.9203,4.2187,4.5147,4.7896,4.5059,4.1081,3.8769,3.3066,3.0504,2.9571,2.8571,2.8678,2.8162,2.9057,2.5038,2.5295
France,FRA,Oil,GCP,CO2,84.9032,94.3424,105.6625,119.4591,143.605,157.7177,176.1227,202.4517,220.3629,244.2967,272.6322,306.9192,338.8455,364.9399,344.7115,313.5626,339.9749,321.9769,344.4269,340.3061,317.9342,282.0109,264.1511,257.5692,247.5547,241.3679,244.0619,248.7467,243.4352,251.8991,233.6242,245.0422,243.4443,239.5577,234.0552,236.7882,243.9019,241.6287,247.9373,247.5289,238.8513,248.9204,242.8234,244.7202,244.827,241.9665,236.6113,226.9551,222.3222,217.44400000000002,215.8698,208.3382,204.3183,202.6777,196.8932,198.0247,196.1152,195.6221,189.5875,187.7087,161.3347
France,FRA,Total fossil fuels and cement,GCP,CO2,295.3964,314.6585,331.8224,337.7915,367.9959,362.9621,379.1069,403.4158,416.9508,442.1888,459.5231,492.1081,512.4764,537.4066,519.2049,480.1821,521.9882,505.13699999999994,526.9822,530.7397,509.2846,457.517,438.6067,421.5575,410.1039,403.2075,388.2617,385.3617,382.7647,396.7823,392.9984,417.1338,406.9794,387.6665,381.0259,385.9754,402.4029,395.2453,413.9057,411.5442,405.9011,410.5334,406.0104,411.9461,413.1488,415.5175,405.7613,395.4277,387.9918,368.6312,376.5757,353.7349,355.9315,357.5369,325.8857,329.9104,333.5787,336.9956,322.3719,315.9307,276.6339
Gabon,GAB,Cement,GCP,CO2,,,,,,,,,,,,,,,,,0.053898,0.092356,0.0070256,0.041641000000000004,0.051435,0.067721,0.08037000000000001,0.052892999999999996,0.091414,0.10638,0.092297,0.05969,0.055810000000000005,0.048951999999999996,0.047621,0.047958999999999995,0.047477,0.053943,0.051413,0.06274199999999999,0.07525599999999999,0.081233,0.079487,0.072886,0.08490299999999999,0.096647,0.10307999999999999,0.10387,0.10345,0.10303,0.10207000000000001,0.08851,0.088466,0.096277,0.085992,0.086437,0.07647000000000001,0.06617100000000001,0.069749,0.077499,0.13562000000000002,0.13175,0.18987,0.18987,0.18987
Gabon,GAB,Gas,GCP,CO2,0.01426,0.014656,0.01832,0.01832,0.01832,0.021984,0.021984,0.032976,0.047632,0.047632,0.03664,0.17954,0.19785999999999998,0.9086700000000001,1.0516,0.31144,0.095264,0.098928,0.06965,0.05496,0.029312,0.13549,0.21996,0.17954,0.07694400000000001,0.095264,0.17221,0.21984,0.33709,0.17587,0.20518000000000003,0.20885,0.19785999999999998,0.20518000000000003,0.19419,0.25668,0.24181999999999998,0.24915,0.231,0.23101,0.2345,0.24549,0.25648000000000004,0.27135,0.26726,0.27846,0.28946,0.31144,0.34808,0.46206,0.61922,0.69616,0.71448,0.70349,1.0193,1.0186,1.0223,0.90501,0.87936,0.69645,0.7183
Gabon,GAB,Gas flaring,GCP,CO2,,,,,,,,,,,0.062287999999999996,0.39205,0.44701,2.0885,2.1801,2.7883,3.0448,2.8836,3.0499,3.2683,3.1217,3.1127,3.0062,2.6124,3.4222,3.9388,2.6344,2.2424,2.2424,3.3049,3.3855,3.3892,3.6347,3.6347,3.4222,3.4249,3.4222,3.4222,3.4247,3.4248,3.3086,3.173,3.0008,3.0802,3.0753,3.0778,2.3083,2.1141,2.1141,2.116,2.1141,1.9492,1.9309,1.9126,1.7269,1.7257,1.7257,1.4803,1.6268,1.6268,1.6268
Gabon,GAB,Oil,GCP,CO2,0.11764000000000001,0.15022,0.069616,0.05496,0.17221,0.19419,0.35907,0.97829,1.9126,1.385,1.9822,2.2717,2.0921,2.312,2.2167,2.2644,2.5098,3.2316,4.4283,3.3819,3.4222,3.2482,3.2371,2.6637,2.3889,2.1581,2.0518,1.4876,1.6854,2.2277,0.8463799999999999,0.8757,1.0369,1.0809,0.70715,0.86172,1.0149,1.0223,1.2209999999999999,1.0597,1.0406,1.2568,1.1835,1.1587,1.2118,1.3996,1.4436,1.5755,1.6122,1.5585,1.9639,2.1984,2.312,2.5868,2.5006,2.4476,2.5575,2.0812,2.0628,1.9746,1.7632
Gabon,GAB,Total fossil fuels and cement,GCP,CO2,0.1319,0.16488,0.087936,0.07328,0.19053,0.21618,0.38106,1.0113,1.9602,1.4326,2.0812,2.8433,2.737,5.3091,5.4484,5.3641,5.7038,6.3065,7.5549,6.7468,6.6247,6.564,6.5436,5.5086,5.9795,6.2985,4.9508,4.0095,4.3207,5.7575,4.4847,4.5217,4.9169,4.9747,4.3749,4.606,4.7542,4.7748,4.9562,4.7884,4.6686,4.7719,4.5438,4.6142,4.6579,4.8589,4.1435,4.0896,4.1628,4.2328,4.7832,4.9302,5.0339,5.2691,5.3165,5.2694,5.4411,4.5982,4.7589,4.4877,4.2982
Gambia,GMB,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.0036996000000000004,0.0036953000000000003,0.003664,0.0036938,0.0036953000000000003,0.0036904000000000004,0.0036898000000000005,0.0036894,0.003664,0.003664,0.003827,0.0039623
Gambia,GMB,Oil,GCP,CO2,0.01832,0.021984,0.025648,0.029312,0.029312,0.029312,0.032976,0.032976,0.03664,0.047632,0.047632,0.05496,0.065952,0.062287999999999996,0.062287999999999996,0.098928,0.098928,0.11358,0.13923,0.14656,0.15755,0.15755,0.16122,0.16122,0.17221,0.17221,0.16122,0.17954,0.1832,0.17954,0.19785999999999998,0.19785999999999998,0.19785999999999998,0.20885,0.20885,0.21618,0.21984,0.2235,0.24181999999999998,0.2748,0.2748,0.30045,0.29678000000000004,0.29678000000000004,0.31877,0.32243,0.34808,0.34808,0.36274,0.37736,0.42866000000000004,0.44333999999999996,0.45064,0.42866000000000004,0.50927,0.5202600000000001,0.52759,0.53128,0.53861,0.54313,0.49595
Gambia,GMB,Total fossil fuels and cement,GCP,CO2,0.01832,0.021984,0.025648,0.029312,0.029312,0.029312,0.032976,0.032976,0.03664,0.047632,0.047632,0.05496,0.065952,0.062287999999999996,0.062287999999999996,0.098928,0.098928,0.11358,0.13923,0.14656,0.15755,0.15755,0.16122,0.16122,0.17221,0.17221,0.16122,0.17954,0.1832,0.17954,0.19785999999999998,0.19785999999999998,0.19785999999999998,0.20885,0.20885,0.21618,0.21984,0.2235,0.24181999999999998,0.2748,0.2748,0.30045,0.30045,0.30045,0.32243,0.3261,0.35174,0.35174,0.3664,0.38106,0.43235,0.44701,0.45433999999999997,0.43235,0.5129600000000001,0.52395,0.53128,0.53494,0.54227,0.54696,0.49991
Georgia,GEO,Cement,GCP,CO2,0.11281,0.1262,0.14243,0.1518,0.16177,0.18058,0.19981,0.212,0.21918,0.22521,0.23919,0.25313,0.26439,0.27886,0.2946,0.31373,0.31321,0.3141,0.30769,0.29225,0.29113,0.29228000000000004,0.2806,0.28695,0.28754,0.28495,0.28996,0.29023000000000004,0.28997,0.28720999999999997,0.27562,0.25927,0.20327,0.12183,0.040563999999999996,0.04052,0.034404000000000004,0.036791000000000004,0.08077000000000001,0.13756,0.14023,0.13441,0.13863,0.13715,0.16816,0.17744000000000001,0.17569,0.17319,0.17188,0.33207,0.32711,0.56813,0.58306,0.6190100000000001,0.6205,0.6712600000000001,0.69034,0.7853600000000001,0.79833,0.79833,0.79833
Georgia,GEO,Coal,GCP,CO2,1.3891,1.2819,1.1956,1.1947,1.1881,1.1975,1.2145,1.1871,1.1396,1.1335,1.2317,1.2218,1.2429999999999999,1.2324,1.2098,1.2299,1.2508,1.2567,1.2247,1.2165,1.2899,1.1216,1.1311,1.1084,1.0888,1.2663,1.3022,1.3058,1.3212,1.2559,1.0582,0.9442200000000001,0.9675299999999999,0.63754,0.33709,0.1573,0.16122,0.029312,0.077001,0.062235000000000006,0.058624,0.055014,0.05496,0.11358,0.17221,0.17954,0.17954,0.38106,0.45433999999999997,0.5096,0.79828,1.0772,1.1798,1.2055,1.172,1.1102,1.0336,1.1619,1.2059,1.4012,1.1767
Georgia,GEO,Gas,GCP,CO2,1.0825,1.3168,1.5352,1.8097,2.123,2.3937,2.6022,2.7618,2.9027,3.0455,2.8758,3.1621,3.283,3.4049,3.5344,3.806,4.1444,4.3944,4.5177,4.7691,5.0088,5.1514,5.4239999999999995,5.7472,6.1485,6.8906,6.6562,7.6717,8.196,8.2329,8.4736,8.5197,9.0596,6.8956,4.5727,1.6864,1.4509,1.7514,1.7454,1.5778,2.1801,1.8595,1.5535,1.766,2.3816,2.792,3.642,3.2866,2.4769,2.4857,2.3216,3.4515,3.7703,3.5284,4.3108,4.7485,4.4644,4.7026,4.6806,4.8124,4.7705
Georgia,GEO,Gas flaring,GCP,CO2,,,,,,,,,,,,0.12355999999999999,0.11664000000000001,0.1361,0.14628,0.16035,0.17633,0.18825,0.19827999999999998,0.10667,0.10767,0.10263,0.10162,0.098691,0.09614299999999999,0.10465,0.09157699999999999,0.083991,0.18472,0.18012999999999998,0.11915999999999999,0.11085,,,,,,,,,,0.0073352,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,,,,,,,,,,,,,
Georgia,GEO,Oil,GCP,CO2,3.2879,3.338,3.4988,3.6863,3.8121,3.9601,4.1517,4.3878,4.5355,4.7633,5.2906,5.478,5.8727,6.1918,6.4971,6.7777,6.8744,7.0385,7.3984,7.3731,7.595,7.3635,7.3582,7.2594,7.0101,7.2239,7.2314,6.3727,6.3232,6.2363,6.0188,6.0355,5.0465,2.2607,1.1175,0.40606,2.4072,2.6088,3.036,2.5333,2.1215,1.6761,1.6012,1.7148,1.5499,1.865,2.0958,2.5208,2.2057,2.8083,2.761,2.7077,2.7187,2.6564,2.8311,3.217,3.8779,3.5297,3.4197,3.4683,3.2226
