country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ANNEXI,UNFCCC_AI,Industrial Processes and Product Use,CH4,4.344525965667122,3.9771330036809753,3.841453563935611,3.630370184443105,3.5752522128891764,3.471492645352715,3.375837374927369,3.564691802146639,3.491991578295496,3.638100179705076,3.7905163858976927,4.417589199254752,5.1964522045733075,5.93908718725185,6.8233797913492955,6.10821843699318,5.992067158094386,6.031517935085268,4.523285231307298,3.1566311758089736,3.818317850486972,5.251605186699102,4.86334311448784,3.6033694590761804,3.47672272369748,3.3867768404250143,3.5084856423411495,4.439416126951175,6.0146950770904715,6.4136450677553745
ANNEXI,UNFCCC_AI,Industrial Processes and Product Use,CO2,1043.5819442966908,969.1728448455818,934.2548679593871,887.1397599324349,882.9991469889884,902.6930092413268,884.332137380134,897.0153041728502,875.1060442752373,889.1294124037906,915.5231825993496,882.1001443895931,885.118993806653,904.9718229557437,943.7405909848773,932.9286033006208,962.2464048271942,981.1671923011769,930.3229171546097,765.4083951386383,849.4006569918012,869.8758810671612,857.6024253157283,856.3797374886043,854.1222990895905,839.0342430060227,833.060175626323,839.0365113393303,843.4244378595234,829.9326916874564
ANNEXI,UNFCCC_AI,Industrial Processes and Product Use,N2O,188.58795568314792,181.27734550340858,174.96929409449498,169.64011524953125,175.70063235412988,178.95980761554907,185.1199142248704,173.0470478456127,140.43276376377577,111.33096218411943,116.10077259396492,108.71907245321489,104.39492690779532,103.96380815193555,105.8353597476423,107.40269870105014,99.14697180400769,103.05223318006554,82.01441687614965,68.21351173260345,61.50876493845467,62.200313957280756,54.31177055202127,49.057084952446395,49.75028005554884,48.290610481387205,48.74178833980831,48.67452558403552,51.54058523856767,48.210686108759134
ANNEXI,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-1269.8004578896803,-1357.582220544996,-1378.9883943100729,-1370.3934760768066,-1487.0622870569723,-1576.5918170472416,-1690.2082647650402,-1753.9007369037358,-1884.742903509453,-1895.1278211326653,-1852.3490472852948,-1937.155499260632,-1913.564141451368,-1923.225019671023,-1802.6799063421922,-1802.0262391381434,-1901.2354755679594,-1806.0019105337915,-1884.6358147646151,-1931.5140451699313,-2022.043685166491,-1986.8528874619337,-2039.0245526798826,-1940.5261026928533,-1984.059116576021,-1880.0863180932324,-1990.8387972676028,-1891.4348307063779,-1882.254772113142,-1787.8957660760998
ANNEXI,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,63.05894781482129,60.58095119709018,58.723977360503696,58.439208901558885,60.29254068629406,58.41614310101508,61.519382661920645,57.26763217674338,63.73416681650947,58.79173217437191,62.96031574034513,59.699559777879735,68.49345450023966,68.86542726502977,63.21189687251349,65.42718982166674,66.06919807382799,73.3423279162801,65.98122522064257,67.90323852311911,63.485182586644925,63.90764821598473,68.9819251359891,59.36538443926343,65.09746943505367,71.31760579413795,61.817990897702444,73.0843306321701,73.3127647371029,68.20013917576766
ANNEXI,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-1369.5995896239388,-1459.2671867719007,-1478.691786829855,-1469.7704444651642,-1588.6235041410755,-1675.0752607727297,-1794.5143267152982,-1850.9537878097703,-1992.5392447214535,-1995.3656045304058,-1958.977049550416,-2038.9534710681905,-2029.9809628188216,-2040.3860584066979,-1911.4510787572494,-1914.557907203849,-2014.874549357939,-1930.739836450464,-1997.752078945625,-2051.5717925072954,-2125.1600565234476,-2091.5887158542423,-2152.7477541567896,-2039.0990679939578,-2092.454038175243,-2002.4579304115864,-2095.603655285431,-2014.1611373146027,-2007.399523899395,-1903.8695202569177
ANNEXI,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,36.740183919437236,41.104015029814576,40.979415159278474,40.93775948679895,41.268676397809166,40.06730062447304,42.78667928833744,39.78541872929098,44.06217439549082,41.44605122336861,43.66768652477619,42.09841202967843,47.92336686721367,48.295611470645156,45.55927554254374,47.10447824403873,47.56987571615193,51.39559800039274,47.1350389603673,52.15450881424511,39.6311887703115,40.82818017632387,44.74127634091815,39.20758086184123,43.29745216416849,51.054006524216234,42.94686712012575,49.64197597605488,51.831987049150136,47.77361500505042
ANNEXI,UNFCCC_AI,Other,Aggregate F-gases,,,,,0.000003511365,0.000008431372357620001,0.000015103052298459999,0.00001994314815158,0.00002468227446333,0.00002941974429288,0.00003361927391505,0.000040440489614829995,0.00005475007567618,0.00006698814962649,0.00007182055456131999,0.00007690128033133,0.00008166856828084,0.00009845809036011999,0.00011553742635694999,0.00013264538351083998,0.00014986283060994,0.00016814176500725,0.00018270928813243,0.0001957352475,0.00020862919622007,0.00022180862037529997,0.00023469640428151997,0.00023434294411523997,0.0002342033389567,0.0002342033389567
ANNEXI,UNFCCC_AI,Other,Aggregate GHGs,0.01538375456311458,0.01549667624380473,0.01545467839423462,0.015390929573263911,0.01534145376773166,0.01528783592408555,0.01523048001385386,0.01530951741184378,0.014368370241753251,0.01577656682804164,0.01647945145762765,0.017435378194396757,0.01651451221218031,0.01765808006402489,0.017962735396068102,0.01807822188675607,0.01699154011307839,0.01834735331287734,0.017493405425031222,0.01717133486192527,0.01692495388194362,0.01791454440745352,0.01827299778250151,0.0179329560490088,0.01501046634734973,0.01588530473830931,0.015643271327198772,0.016181971591735088,0.01715389039113933,0.01719594065724786
ANNEXI,UNFCCC_AI,Other,CH4,0.00244398118932025,0.00253779041918825,0.0024795000112575,0.0024201699821815004,0.00236225906102675,0.0023044824289585003,0.002246810710551,0.002318076392901,0.00234160036456025,0.002475098039304,0.0025743324211925,0.0026922144812930003,0.0026269437499595004,0.00265365719157675,0.0026203354490320005,0.0025769323662590002,0.0024981385503777503,0.00253590841056575,0.00247442910808875,0.0024392840216530005,0.0024088771206335,0.0024357258376475,0.0023988585918225,0.0023519775221042503,0.0021569027767039998,0.0021368468030095,0.00206256437872,0.00208501601921775,0.00212564612885825,0.0020992231606775
ANNEXI,UNFCCC_AI,Other,CO2,0.01225753589030431,0.01229207574889004,0.0123215583330049,0.012330247583786409,0.012348143501234591,0.01236024608534945,0.01236655533613096,0.01238219969546412,0.01147232805479727,0.012693336414130419,0.013276188773463581,0.014073227132796729,0.01324882927971535,0.01430543142663397,0.0146476830495206,0.01481893467240722,0.01385803681932584,0.01509824541111911,0.01432545400291238,0.01403716259470565,0.01381637118649892,0.01471757977829219,0.0150712282966637,0.01474794548883521,0.012139309670306719,0.01298025549577823,0.01281254174271299,0.01330838216417624,0.014194638704876241,0.01428624211161382
ANNEXI,UNFCCC_AI,Other,N2O,0.00068223748349002,0.00066681007572644,0.00065362004997222,0.000640512007296,0.0006275398404703201,0.00061467603741998,0.00060201091487344,0.00058929817532708,0.0005297595479324,0.00057871263031434,0.00059531098905652,0.0006294960906922,0.0005839891068292799,0.00063200329618768,0.0006228963429541799,0.0006054535677585199,0.00055369617509396,0.00061474140083236,0.00057798488767314,0.00056224286205578,0.00054984274420126,0.00059309702650658,0.00062020160588288,0.00063729779056934,0.00050562470411894,0.00054639381914628,0.00053346880148426,0.00055423046422586,0.00059940221844814,0.00057627204599984
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,285.90539160432616,278.16379598489544,270.56230385056455,263.64321264912655,272.12190496795154,305.18359348585534,318.2045931492746,332.3560354243368,348.2426402426559,327.6988273161922,326.59080902310774,302.3507174135937,303.74427027956665,292.95569698006193,304.84706418817615,315.32334813742386,321.91167306570424,339.48550836837944,346.9926851568315,332.8157611182923,353.51556770693867,366.4845546674584,381.27875296848026,392.3363595152774,402.23386821017243,400.87196133659035,406.8525420774513,421.01280840914507,426.8571680371211,424.48027741695324
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,17748.364326908202,17257.43328231508,16670.910947617114,16464.906305602348,16100.309865861276,16105.19088400113,16281.431419308787,16075.181527000403,15873.203229412415,15834.168051523748,16104.281538110114,15971.285558528218,15997.913640956182,16226.748193138446,16501.688198906748,16525.384804037105,16412.92299685413,16657.61124096991,16171.713500810836,14990.646233572632,15399.964794307629,15283.770062251248,15017.510555597719,15135.247664074066,14886.574411160576,14802.000540697172,14539.48951843081,14666.662409922428,14814.776106817624,14555.211095764394
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,2544.5747557937775,2499.7591833503348,2456.356660136731,2410.661765477425,2368.5581885315587,2332.571255943165,2313.505248277777,2273.037955210336,2231.9530293338025,2198.167293387264,2172.700506382725,2146.548264166737,2119.679431245506,2116.4367457081357,2088.0955189927286,2076.9500424421826,2069.7980515028407,2070.735613680961,2046.560628768073,1987.878212826558,1980.8585274109919,1952.0315682155801,1946.5600908655279,1914.8584229139135,1900.8900198141848,1888.4526286183182,1867.3521720337012,1877.9177686473643,1896.96284889467,1887.2902618164062
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,13705.242847119223,13307.781008497755,12802.775433962706,12643.526637827346,12342.912175389294,12349.531590287066,12514.411442478213,12356.490469757158,12208.353790208843,12270.924969336691,12576.761463522233,12486.653886064703,12547.032206643704,12793.687005677692,13065.960953748789,13109.294353674446,13011.362705172403,13222.3579394871,12778.511397959033,11686.9774261435,12098.358853950494,11999.083029369678,11751.871642601047,11840.307921155807,11578.61580593211,11506.5267045815,11275.57127622331,11368.34196577665,11477.90850546605,11236.744658688456
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,1212.6413323908735,1171.7292944820917,1141.2165496671116,1147.0746896484493,1116.7175969724728,1117.9044442850434,1135.3101354035218,1113.2970666085732,1084.6537696271137,1037.376961483601,1028.2287591820466,1035.7326908831824,1027.4577327874058,1023.6687447725595,1042.7846619770544,1023.8170597830513,1009.8505671131833,1025.0321794334673,999.648788926898,982.9748334842832,967.2318452392029,966.17090999853,937.8000691626636,987.7449604890683,1004.8347172041072,1006.1492461607643,989.713528096345,999.3898670892697,1013.0475844197838,1006.6958978425793
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,285.90539160432604,278.16379598489556,270.5623038505646,263.6432126491266,272.1219049679517,305.18359348585574,318.20459314927473,332.3560354243368,348.2426402426559,327.69882731619197,326.5908090231081,302.35071741359354,303.7442702795668,292.95569698006216,304.8470641881763,315.3233481374236,321.91167306570406,339.4855083683794,346.99268515683127,332.81576111829236,353.51556770693855,366.4845546674583,381.2787529684803,392.33635951527737,402.2338682101728,400.8719613365904,406.8525420774512,421.0128084091448,426.8571680371214,424.4802774169533
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,19018.164784797882,18615.015502860075,18049.899341927186,17835.299781679154,17587.37215291825,17681.78270104837,17971.639684073827,17829.08226390414,17757.94613292187,17729.295872656414,17956.630585395407,17908.44105778885,17911.47778240755,18149.97321280947,18304.36810524894,18327.411043175245,18314.15847242209,18463.613151503698,18056.34931557545,16922.16027874256,17422.00847947412,17270.622949713183,17056.5351082776,17075.77376676692,16870.633527736598,16682.086858790404,16530.32831569841,16558.097240628806,16697.030878930767,16343.106861840497
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,2481.515807978956,2439.178232153244,2397.6326827762273,2352.2225565758663,2308.2656478452645,2274.15511284215,2251.985865615856,2215.7703230335924,2168.2188625172926,2139.375561212892,2109.7401906423797,2086.8487043888576,2051.185976745266,2047.5713184431058,2024.883622120215,2011.5228526205156,2003.7288534290128,1997.3932857646805,1980.5794035474305,1919.9749743034388,1917.3733448243468,1888.1239199995955,1877.5781657295386,1855.4930384746503,1835.7925503791312,1817.13502282418,1805.5341811359988,1804.8334380151941,1823.6500841575669,1819.0901226406386
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,15074.842436743163,14767.048195269657,14281.467220792561,14113.29708229251,13931.535679530369,14024.606851059794,14308.92576919351,14207.444257566927,14200.893034930295,14266.290573867096,14535.738513072649,14525.607357132893,14577.013169462525,14834.073064084389,14977.412032506038,15023.852260878295,15026.237254530342,15153.097775937566,14776.263476904658,13738.549218650796,14223.518910473944,14090.67174522392,13904.619396757838,13879.406989149764,13671.069844107355,13508.984634993087,13371.174931508742,13382.503103091252,13485.308029365446,13140.614178945374
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,1175.9011484714363,1130.6252794522773,1100.2371345078332,1106.1369301616503,1075.4489205746638,1077.8371436605703,1092.5234561151842,1073.511647879282,1040.591595231623,995.9309102602322,984.5610726572705,993.6342788535038,979.5343659201922,975.3731333019143,997.2253864345107,976.7125815390126,962.2806913970312,973.6365814330746,952.5137499665307,930.820324670038,927.6006564688915,925.342729822206,893.0587928217454,948.537379627227,961.5372650399387,955.0952396365481,946.7666609762192,949.7478911132148,961.2155973706336,958.922282837529
ANNEXI,UNFCCC_AI,Waste,Aggregate GHGs,626.7498198247233,634.5549472306772,637.8650680537389,637.4466511379187,639.5629163713916,637.3996536315931,632.9351881454675,619.6600684312168,606.7444997608684,597.4212889059963,592.8636484767329,584.8771573870201,581.7335379051041,579.4419453990992,570.0969727084332,562.1184513307003,555.3791365005757,549.5642005826587,541.7026944782065,530.435645122269,526.1451424382217,513.3521296861422,511.18034601265384,502.7949618746738,498.8431329050162,497.2380158064561,492.50910198261835,494.28866854633185,498.2027022182127,500.1434240888893
ANNEXI,UNFCCC_AI,Waste,CH4,568.1074037974989,575.6737647146279,577.5520245429499,577.2633441169354,576.3242325780543,573.6877385422414,568.4745690147191,554.8122648280505,541.3614448220218,531.762817784591,526.5543232253993,519.2796917847605,516.0290502357042,512.7691098092686,503.8992476024471,495.61528815670886,489.06074248873074,482.67408242263747,473.8630729119634,465.065149327128,459.3300668483437,447.1188313163899,443.57524484017017,434.5378631431679,430.66649814004586,428.6959876907008,423.57122236176923,424.4712466084435,427.83839342163475,429.6278743680383
ANNEXI,UNFCCC_AI,Waste,CO2,18.646611635575404,18.626235448319875,19.74618189286195,19.40637989615776,21.65388424182645,21.755092507962324,21.99466213597919,21.954394057206205,21.76720790382023,21.29717175820479,21.428582862356375,20.20799143496496,19.866699603471503,20.163879124555073,19.37636165100121,19.02115135450971,18.171647253139525,18.426634645943256,19.355532917445803,16.759020454264377,17.116924193759555,16.171976156038017,16.703057900498447,16.48391701461956,16.015170020344804,15.653270275646793,15.19122806131009,15.05582436993861,15.624378097027934,15.179576566334127
ANNEXI,UNFCCC_AI,Waste,N2O,39.995804391649074,40.25494706772934,40.56686161792712,40.776927124825576,41.5847995515107,41.95682258138939,42.465956994769186,42.893409545960075,43.61584703502629,44.361299363200644,44.88074238897724,45.38947416729453,45.83778806592855,46.50895646527548,46.82136345498497,47.48201181948177,48.14674675870544,48.46348351407798,48.48408864879733,48.61147534087661,49.69815139611854,50.061322213714334,50.90204327198525,51.77318171688634,52.16146474462555,52.888757840108454,53.74665155953904,54.761597567949714,54.739930699550015,55.33597315451682
AUS,UNFCCC_AI,Agriculture,Aggregate GHGs,84.85314182709114,84.0557231035692,81.31743735325928,79.33569403564815,79.40923280375245,75.85099895637582,78.03312777480319,79.27799713095298,79.06145945807856,79.11875070765164,82.25990204337067,81.24412238239569,81.12026590788598,75.62734604040986,79.14613220091526,79.7558495560873,78.22356127015107,74.2914789441941,71.84785961187417,72.16140689380894,69.7764043773508,74.34146225796562,75.77119105380616,75.96424673673134,76.41837683004819,73.55967167435863,72.64187334342978,76.55702177808323,75.15474173703645,69.75272925931478
AUS,UNFCCC_AI,Agriculture,CH4,71.55138658837264,70.97443459911396,68.69997560706913,66.60797610403412,66.21166369090469,63.57175455448227,64.7394479095313,65.15209401002318,64.94607413798455,64.42710951971974,66.6507816212706,65.71783740141767,65.3295915865744,61.572023740215734,63.377744763761136,64.21104237474064,62.84393758415347,60.684162804072926,58.276711203773,57.88904920332288,55.48145588318008,58.807485331443914,59.9292599346197,60.3279894703874,59.74850463700003,57.408849995417825,56.23944436859833,58.356950791087016,58.387938418552245,54.17922567679665
AUS,UNFCCC_AI,Agriculture,CO2,0.5820132093795178,0.6348961417600844,0.6898112230386841,0.767034610568259,0.8687848827328788,0.9193974065351942,0.945552769891304,1.15368632120613,1.3287246776096782,1.5128996475617587,1.7011214271861494,1.8186433506091302,1.9304128002981442,1.9259237464120325,2.035070067962312,1.9634523584977426,1.8296911462013232,1.8157872546355398,1.8303824729179345,1.9431837325816947,2.1891387733806704,2.2005507644848628,2.045073727432426,2.03811239007652,2.4909097255348653,2.532969648465916,2.6632503062593,2.86173974873525,2.6747142497265797,2.6653878730000002
AUS,UNFCCC_AI,Agriculture,N2O,12.719742029338985,12.446392362695173,11.927650523151458,11.96068332104577,12.328784230114877,11.359846995358355,12.348127095380601,12.972216799723673,12.786660642484325,13.178741540370146,13.907998994913934,13.70764163036888,13.860261521013426,12.129398553782103,13.733317369191818,13.581354822848914,13.549932539796279,11.791528885485631,11.740765935183237,12.329173957904386,12.105809720790038,13.333426162036842,13.796857391754045,13.598144876267416,14.17896246751329,13.617852030474888,13.739178668572157,15.338331238260961,14.092089068757618,12.908115709518114
AUS,UNFCCC_AI,Energy,Aggregate GHGs,292.8906325002149,294.5887149720761,300.6797528283832,304.0039805464127,305.09880106446377,317.4708846740344,323.9361512957268,334.8841415414558,348.47110026288385,354.39744980087244,363.3319039496585,370.7845299096406,373.8381731404378,379.04529025084025,391.7182134742933,398.2505480353844,404.073774073547,411.91599412547407,417.23896715703876,422.0184952118616,417.013439949028,414.0377972271133,419.55549029886646,412.8126392481244,406.76853999958075,417.06258932411987,426.8818166666165,429.4551769616063,430.5830150720781,430.3926039609953
AUS,UNFCCC_AI,Energy,CH4,31.980342685557037,31.660320137040273,33.14745865344639,32.27217418796977,30.501744935211878,31.757391684329168,31.524867117110116,34.17905191611083,34.39005773430989,31.674965579069195,33.92575861760627,33.52787675211805,32.075088995319845,31.034196130012464,30.964655256362207,32.38858981347716,32.98950223217595,34.99529560872203,34.97239271306956,34.305268280228304,33.870350541151865,32.74094847985443,33.21245664221343,33.094980544023805,30.902766207071643,34.14901675871802,34.468964121786584,33.94151032109444,34.74140353716853,32.89849543156932
AUS,UNFCCC_AI,Energy,CO2,258.9487732686533,260.93226951310066,265.47491944264993,269.53769591215746,272.31675200587586,283.3042378509321,289.9050804483456,298.0724814582609,311.27798779739373,319.8030028960795,326.3717232164435,334.08796667728944,338.37188018985626,344.3554318522013,356.98704967128936,362.0677486077572,367.32803664880856,373.13579255015446,378.4746646429533,384.0232800163994,379.52943426862606,377.600488020347,382.6764762696296,376.0727920742137,372.35595839522824,379.63183841526495,389.16923996375965,392.26026706434493,392.7945215878631,394.49983356435877
AUS,UNFCCC_AI,Energy,N2O,1.961516546004552,1.996125321935197,2.057374732286865,2.194110446285459,2.280304123375986,2.4092551387731107,2.5062037302710363,2.632608167084074,2.803054731180182,2.9194813257237353,3.034422115608788,3.168686480233024,3.3912039552617657,3.6556622686265015,3.7665085466417985,3.7942096141500286,3.7562351925624204,3.7849059665976257,3.7919098010158665,3.6899469152338416,3.613655139250043,3.6963607269118395,3.6665573870234383,3.6448666298868693,3.5098153972808936,3.281734150136899,3.243612581070251,3.2533995761670176,3.0470899470465143,2.994274965067189
AUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,6.252256133448265,6.274768899012336,6.194578713078891,5.422268920919172,3.489150321422246,2.9144523085657235,2.0920869450887025,2.1566074658975825,2.8288438685410244,2.7472656886079183,3.147387586880135,4.317388928952007,4.717066055783564,5.44408358249897,5.994496467340452,6.957092672233951,5.629783774751904,6.195778311064125,6.080403966543886,7.131694006036342,6.9289618460632205,7.569290367603307,7.150242942256389,7.764012611917036,8.415940988487604,9.45401577413612,9.560751720586444,9.568614212671692,9.654717255917678,10.884594629978086
AUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,25.902442203640092,25.083784053957938,25.674840102097583,25.40392763758265,25.40853354631006,25.10023604011106,24.723488090684043,24.886186573447244,26.073437884196146,26.64114315394092,26.52414020511382,27.702038250717973,28.243835554849902,31.017389687174116,32.34266598568575,31.816161287685922,31.564056749049755,33.69406211500385,33.183659202025616,31.298993638278375,33.53783641819034,34.24463119086814,31.1010361037812,29.065286390497548,28.969267993883687,30.386838434539936,30.167140993008005,30.619182242475063,31.406615332772866,32.5685478494215
AUS,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.08161619668971026,0.07509233779013251,0.08225458892199526,0.0832449948459685,0.09297309626287326,0.098346184978237,0.10043466927486476,0.0983470051551725,0.10277693881838426,0.095948635322704,0.08674251121606526,0.08098889929312775,0.080346503813605,0.08644939625329201,0.08629681854124051,0.08178849976098601,0.08866455659037226,0.08930352279078276,0.08935292654504826,0.077147718736238,0.09236197186367626,0.0975916308389715,0.123621327956,0.06847757176040575,0.06501794946318899,0.0686746136155995,0.06967727847780675,0.06988095400182975,0.073827145525536,0.07203100286423
AUS,UNFCCC_AI,Industrial Processes and Product Use,CO2,18.55125698514711,17.889265485958664,18.286595737233615,18.492860281498846,20.436723761549192,20.699375798488116,20.97696741565788,21.028077191832633,21.439654699055136,22.143532420495134,21.534553153542554,21.197518329518005,21.21019671004138,22.97051029267366,23.771595666297543,22.095404224341088,23.199439399786858,24.645567454705645,23.89861171975137,21.070968944599553,23.35788694344765,23.999349936075863,21.40050231995869,19.747155925458802,19.075326956392676,19.30401503912481,19.105403837442097,19.44506577649902,19.83976800742205,19.367636207213582
AUS,UNFCCC_AI,Industrial Processes and Product Use,N2O,1.0173128883550067,0.8446573311968041,1.1114110628630791,1.4055534403186678,1.3896863670757518,1.3880617480789819,1.5539990606625924,1.6031549105618557,1.7021623777816006,1.6543964095151664,1.755456953475068,2.1061420929548342,2.236226285211356,2.5163464157481945,2.4902770335065094,2.6818758913498972,2.6461690179206165,2.763412826443298,3.1152905891853138,3.0191829689062395,3.1586256568157913,2.5783992563499996,2.4266695136101224,1.4856402813613014,1.4129820995402127,1.560133007663403,1.4313081565016605,1.5356212993025176,1.8383029239076014,2.2442860093656023
